,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,0.49770081399788646,0.23148805161293667,0.5350449371791031,0.36412298537269133,0.29209231218298215,0.34055496982383626,0.32481808296020387,0.45869205351060666,0.35196460610783903,0.5896640779988725,0.31887083596768606,0.39484585607588835,0.3945092853417811,0.42308417306813473,0.3942821207966729,0.2896705077275186,0.29810227243026677,0.29379656828173817,0.4491798351901425,0.4711283943369139,0.5984910586091007,0.45735603077946385,0.2232235822574338,0.4934424327961954,0.4565406504653345,0.41955070237045305,0.39781717552604795,0.371366978310502,0.5196319487960315,0.48130187388789275,0.375864152289959,0.3997468141342572
1,0.49770081399788646,0.0,0.35587579636293365,0.7149992177043478,0.5910678540856246,0.6344272296200102,0.5141215345436632,0.624306563125715,0.5983110190068683,0.4080493002503994,0.40402665176524855,0.48489762583169765,0.7533035520974704,0.7680690315251828,0.7099594768692132,0.6386701305119713,0.601361288036651,0.6149445038096322,0.42003602808084983,0.7525974339694589,0.4876390806827263,0.9602837173566169,0.3824163553864386,0.5167189145120415,0.3935303897560382,0.5707717640014541,0.33672982129026435,0.6150717303551809,0.4997014100258118,0.4626687290759314,0.564930539130227,0.5291448151294611,0.4417437424087981
2,0.23148805161293667,0.35587579636293365,0.0,0.6265404078204797,0.47715379889320825,0.47294974277845353,0.39441330742145486,0.41937509085681784,0.43380914765342626,0.3419049608344564,0.4964146162636422,0.3305119568832333,0.3965399779718793,0.47713587053449763,0.5259048583044049,0.46786485704005965,0.36980382703497133,0.24051836429143275,0.3469429016335759,0.5191288747305256,0.4952416767954693,0.6985475365391111,0.33606200792865465,0.3195417453912418,0.31505130354648136,0.45353217827182285,0.3457059528847053,0.43926926889953216,0.41484008012032303,0.4811923956974531,0.5071252985629736,0.4734658131039886,0.35480319090224355
3,0.5350449371791031,0.7149992177043478,0.6265404078204797,0.0,0.5952772383069841,0.41988090097706676,0.4225155416909582,0.4717513148003065,0.3484085629585277,0.5486966263220995,0.7139161720347701,0.4857849355849912,0.4152278798794206,0.4008257197210002,0.3590773764201474,0.3729469779231343,0.5676143568280514,0.4570761611798329,0.6313459999707675,0.5285711796521625,0.5663627197852975,0.3454669081018973,0.5823228471155251,0.5389217827470292,0.5673241190209733,0.511178835666144,0.49897412347426245,0.41914364222599365,0.5048134043065934,0.32641507491281885,0.4420061156583621,0.6088705342816499,0.7589262885971823
4,0.36412298537269133,0.5910678540856246,0.47715379889320825,0.5952772383069841,0.0,0.4082807848819439,0.3897772426630712,0.554591096258654,0.570667109907535,0.357939249648507,0.5146602493222684,0.4347889072564564,0.5417507913498333,0.5670334132045314,0.6018492778003502,0.557687950220508,0.3518517438496909,0.4991373507401136,0.3852658483990948,0.5625349431991435,0.370401042984068,0.778031726858791,0.49110843409754945,0.3888462640360508,0.5787605758416015,0.5867800242947261,0.5175075822917065,0.45225552072845876,0.5304883620111471,0.5298696176313096,0.46320971189991567,0.320091044381616,0.34414643768192515
5,0.29209231218298215,0.6344272296200102,0.47294974277845353,0.41988090097706676,0.4082807848819439,0.0,0.34504559167219817,0.2898360390394691,0.3375660820221691,0.39231126136371736,0.6458658104831362,0.27509950419087986,0.3373167050326343,0.3499639740791934,0.44780345565154067,0.4131509983251745,0.3832928289229211,0.339744125600465,0.37705019602032197,0.39990917738282106,0.43611182572540913,0.546666617705687,0.4862313805174614,0.33886711205317793,0.5001450109013781,0.47444002859609213,0.4095895190670975,0.3043223328812363,0.37040421104745463,0.4570633449234052,0.4662702411349846,0.3867246335864688,0.4882795694976265
6,0.34055496982383626,0.5141215345436632,0.39441330742145486,0.4225155416909582,0.3897772426630712,0.34504559167219817,0.0,0.342609782936537,0.2971632116415385,0.39015705026226166,0.4140590444933622,0.31072063289842305,0.4109283498544239,0.3747278255543337,0.45892674220625806,0.3534456397403599,0.3102843041683578,0.3822227435126522,0.44683608029629457,0.41099779524388724,0.4750990217812278,0.5583390232471771,0.38813643783384816,0.2617991100765944,0.3807616182784585,0.4159769468667529,0.3389252532164664,0.3097264370065516,0.45429208147596617,0.3671602221417246,0.5582047765611694,0.4365367422271385,0.5856921185279075
7,0.32481808296020387,0.624306563125715,0.41937509085681784,0.4717513148003065,0.554591096258654,0.2898360390394691,0.342609782936537,0.0,0.34110984892585733,0.488392359754334,0.6040986388055652,0.4043038213108568,0.31168646022269614,0.3227249650811013,0.3960927410235624,0.2949915941918166,0.3393811303376558,0.3190744200409962,0.36494574583448264,0.43736468679265333,0.5256805018154803,0.516078857705785,0.4909112941531734,0.32476357786966603,0.4524986695933812,0.404083136895403,0.4175427261948657,0.34942817535893256,0.34885885996807026,0.39823712392837557,0.44135450262088843,0.6093103910823048,0.6013094469994156
8,0.45869205351060666,0.5983110190068683,0.43380914765342626,0.3484085629585277,0.570667109907535,0.3375660820221691,0.2971632116415385,0.34110984892585733,0.0,0.4609692430726154,0.5917535598052246,0.32082311902896554,0.3014329150697647,0.33021084685862395,0.3840347677676335,0.36422281537008994,0.46008513738342877,0.29660217641634573,0.5407463352526757,0.46784073655745706,0.5879589398824692,0.5096980540386652,0.4697601509611004,0.3967929550334443,0.44419434744050357,0.4391835151837718,0.3465572619176964,0.2691473250996806,0.40983471997307724,0.26239661403145353,0.4672472286825515,0.6037588280066307,0.68354294032715
9,0.35196460610783903,0.4080493002503994,0.3419049608344564,0.5486966263220995,0.357939249648507,0.39231126136371736,0.39015705026226166,0.488392359754334,0.4609692430726154,0.0,0.5506112886306629,0.3548723482859445,0.48141218009489933,0.49934435488185247,0.5805221270867188,0.5576182888267228,0.41021704762268885,0.37653466570559146,0.4265688627898067,0.5014561931355123,0.46091466598063696,0.7505068001400572,0.25054960499649676,0.4359622427325526,0.40000720734420453,0.6445293197426294,0.33317838623315177,0.3940205395629556,0.39426354442499684,0.447733974261357,0.4209299979673993,0.2598438389555298,0.3931054732543089
10,0.5896640779988725,0.40402665176524855,0.4964146162636422,0.7139161720347701,0.5146602493222684,0.6458658104831362,0.4140590444933622,0.6040986388055652,0.5917535598052246,0.5506112886306629,0.0,0.5432393491328974,0.710502295729933,0.6389675684631098,0.7129882174682551,0.6354885308545254,0.5217473151202809,0.6895763730440718,0.39204359600826894,0.6694228818130193,0.31274387337941856,1.0,0.579933947318418,0.643677254694512,0.36050930507017587,0.4499365343301789,0.41237395877816724,0.6132293574929847,0.6092333495408576,0.46597683526452,0.5733252950925042,0.6650952352254664,0.44573255021686475
11,0.31887083596768606,0.48489762583169765,0.3305119568832333,0.4857849355849912,0.4347889072564564,0.27509950419087986,0.31072063289842305,0.4043038213108568,0.32082311902896554,0.3548723482859445,0.5432393491328974,0.0,0.39751408546182193,0.4425120697814922,0.5364256368041411,0.4232473283325453,0.42330453347710584,0.2894915841476156,0.4025605584316531,0.5527598476190312,0.46539232756969,0.6942422823995863,0.39812037359243485,0.39467424064220674,0.4094187676507032,0.4809267103816213,0.3219475655268911,0.2339338325481216,0.5066233405197971,0.37539157083454927,0.5063912438760074,0.44045902070408627,0.4317218258902924
12,0.39484585607588835,0.7533035520974704,0.3965399779718793,0.4152278798794206,0.5417507913498333,0.3373167050326343,0.4109283498544239,0.31168646022269614,0.3014329150697647,0.48141218009489933,0.710502295729933,0.39751408546182193,0.0,0.24900420207607513,0.33199057846749397,0.3506671401481401,0.3965964631020337,0.25281147625201683,0.5192651734575905,0.37542627552892077,0.556347499400768,0.4367667868298709,0.4557944635356264,0.4120954932066281,0.4259721508507942,0.4756991897893893,0.5016381407759206,0.4048708686563401,0.37213577369256007,0.40607394072740605,0.45301448791387416,0.6445247836518713,0.6310921228911948
13,0.3945092853417811,0.7680690315251828,0.47713587053449763,0.4008257197210002,0.5670334132045314,0.3499639740791934,0.3747278255543337,0.3227249650811013,0.33021084685862395,0.49934435488185247,0.6389675684631098,0.4425120697814922,0.24900420207607513,0.0,0.34577856633755527,0.38844669204141435,0.4200546404532462,0.32526981999855853,0.532419152642406,0.4626636169736484,0.4363940353718597,0.4527040177019862,0.5746258571141492,0.4520532686817998,0.4722532008420424,0.4203382901285089,0.5328406490757067,0.3673343936265477,0.46388213335372414,0.44456868293020807,0.4890703973205096,0.5723114068066274,0.6917083357003807
14,0.42308417306813473,0.7099594768692132,0.5259048583044049,0.3590773764201474,0.6018492778003502,0.44780345565154067,0.45892674220625806,0.3960927410235624,0.3840347677676335,0.5805221270867188,0.7129882174682551,0.5364256368041411,0.33199057846749397,0.34577856633755527,0.0,0.30841971886173497,0.4975576391332438,0.3359227211418046,0.48435081089102433,0.5267513792415959,0.5871176750504424,0.40201345548521733,0.6355028591412057,0.4935219943880637,0.5821635079274666,0.4470286841499125,0.5027223744692684,0.48971736626506424,0.4525464065485022,0.38412505757415194,0.3424621439825768,0.6564281338141014,0.6757927772618875
15,0.3942821207966729,0.6386701305119713,0.46786485704005965,0.3729469779231343,0.557687950220508,0.4131509983251745,0.3534456397403599,0.2949915941918166,0.36422281537008994,0.5576182888267228,0.6354885308545254,0.4232473283325453,0.3506671401481401,0.38844669204141435,0.30841971886173497,0.0,0.45708652938728,0.3430874404935094,0.42190766952865194,0.5109520671289591,0.5530120686654698,0.4294243319220331,0.6193726644082694,0.45815427475072923,0.48088689358496683,0.44676847094356664,0.4652878894800927,0.4107564464149799,0.45598728339356615,0.379094568924135,0.47960483593355735,0.7049551607428561,0.6219307315900776
16,0.2896705077275186,0.601361288036651,0.36980382703497133,0.5676143568280514,0.3518517438496909,0.3832928289229211,0.3102843041683578,0.3393811303376558,0.46008513738342877,0.41021704762268885,0.5217473151202809,0.42330453347710584,0.3965964631020337,0.4200546404532462,0.4975576391332438,0.45708652938728,0.0,0.3545499618356364,0.32644646754092255,0.43481558379020047,0.4352389882616771,0.7009751371105433,0.44426206479539243,0.20257805118164804,0.4251852111057038,0.44041725986853547,0.3806802926512954,0.3811463939770507,0.39788456887445406,0.5046974819872196,0.5032736894999795,0.3881532501702294,0.36566637225277604
17,0.29810227243026677,0.6149445038096322,0.24051836429143275,0.4570761611798329,0.4991373507401136,0.339744125600465,0.3822227435126522,0.3190744200409962,0.29660217641634573,0.37653466570559146,0.6895763730440718,0.2894915841476156,0.25281147625201683,0.32526981999855853,0.3359227211418046,0.3430874404935094,0.3545499618356364,0.0,0.473558478958047,0.46204285655347394,0.5525729678799414,0.48246757721128486,0.5021201904207699,0.3633030329670836,0.4122418001339371,0.504083741707504,0.4155444342130397,0.3074435593307351,0.40566623256998124,0.46259521560507383,0.4835562389932298,0.5395658356332393,0.48686218513860025
18,0.29379656828173817,0.42003602808084983,0.3469429016335759,0.6313459999707675,0.3852658483990948,0.37705019602032197,0.44683608029629457,0.36494574583448264,0.5407463352526757,0.4265688627898067,0.39204359600826894,0.4025605584316531,0.5192651734575905,0.532419152642406,0.48435081089102433,0.42190766952865194,0.32644646754092255,0.473558478958047,0.0,0.5008821616502903,0.31958563026929043,0.7925102085442526,0.5464979543310703,0.41346110852985946,0.4220416282088972,0.4138828929689225,0.3253921144454258,0.5491838960713926,0.404502653289087,0.49473867473140404,0.41432508981639704,0.5129192544884438,0.21210720784101447
19,0.4491798351901425,0.7525974339694589,0.5191288747305256,0.5285711796521625,0.5625349431991435,0.39990917738282106,0.41099779524388724,0.43736468679265333,0.46784073655745706,0.5014561931355123,0.6694228818130193,0.5527598476190312,0.37542627552892077,0.4626636169736484,0.5267513792415959,0.5109520671289591,0.43481558379020047,0.46204285655347394,0.5008821616502903,0.0,0.5863257312052299,0.5863994966811296,0.5282909140446082,0.4073028613156492,0.4918560970567899,0.5042119402725009,0.5361050863905685,0.5334025123174665,0.46774886271924526,0.5720535336471012,0.5735823402354634,0.5948994467481306,0.6595523483233853
20,0.4711283943369139,0.4876390806827263,0.4952416767954693,0.5663627197852975,0.370401042984068,0.43611182572540913,0.4750990217812278,0.5256805018154803,0.5879589398824692,0.46091466598063696,0.31274387337941856,0.46539232756969,0.556347499400768,0.4363940353718597,0.5871176750504424,0.5530120686654698,0.4352389882616771,0.5525729678799414,0.31958563026929043,0.5863257312052299,0.0,0.84513152539156,0.6416637344079981,0.6035932966946803,0.35149940480009123,0.42671639374160597,0.4508782411718494,0.5034669773672832,0.5508693417937907,0.4249657867154606,0.42956178267214773,0.5329630155240146,0.29092322479188165
21,0.5984910586091007,0.9602837173566169,0.6985475365391111,0.3454669081018973,0.778031726858791,0.546666617705687,0.5583390232471771,0.516078857705785,0.5096980540386652,0.7505068001400572,1.0,0.6942422823995863,0.4367667868298709,0.4527040177019862,0.40201345548521733,0.4294243319220331,0.7009751371105433,0.48246757721128486,0.7925102085442526,0.5863994966811296,0.84513152539156,0.0,0.7888014143386981,0.6103334595518587,0.719654038838009,0.6424895189302947,0.7486362747145845,0.6079453877713186,0.6391314437419264,0.6069181432182095,0.6426269696804093,0.8084549995676313,0.9808198962444841
22,0.45735603077946385,0.3824163553864386,0.33606200792865465,0.5823228471155251,0.49110843409754945,0.4862313805174614,0.38813643783384816,0.4909112941531734,0.4697601509611004,0.25054960499649676,0.579933947318418,0.39812037359243485,0.4557944635356264,0.5746258571141492,0.6355028591412057,0.6193726644082694,0.44426206479539243,0.5021201904207699,0.5464979543310703,0.5282909140446082,0.6416637344079981,0.7888014143386981,0.0,0.3252484355706989,0.4319098216517116,0.5739812282164142,0.3338220791121589,0.42990692157768695,0.4252582205664771,0.4021453621244054,0.5048523210852403,0.31941394283416824,0.5732088687630462
23,0.2232235822574338,0.5167189145120415,0.3195417453912418,0.5389217827470292,0.3888462640360508,0.33886711205317793,0.2617991100765944,0.32476357786966603,0.3967929550334443,0.4359622427325526,0.643677254694512,0.39467424064220674,0.4120954932066281,0.4520532686817998,0.4935219943880637,0.45815427475072923,0.20257805118164804,0.3633030329670836,0.41346110852985946,0.4073028613156492,0.6035932966946803,0.6103334595518587,0.3252484355706989,0.0,0.5234839178662287,0.4850006958939235,0.4105414501133339,0.3859111253097952,0.32424765154701213,0.5013432228752033,0.5862897304849275,0.3550875605919123,0.5300357969562255
24,0.4934424327961954,0.3935303897560382,0.31505130354648136,0.5673241190209733,0.5787605758416015,0.5001450109013781,0.3807616182784585,0.4524986695933812,0.44419434744050357,0.40000720734420453,0.36050930507017587,0.4094187676507032,0.4259721508507942,0.4722532008420424,0.5821635079274666,0.48088689358496683,0.4251852111057038,0.4122418001339371,0.4220416282088972,0.4918560970567899,0.35149940480009123,0.719654038838009,0.4319098216517116,0.5234839178662287,0.0,0.362440239704316,0.3331038287414055,0.48980376799379,0.460357302828915,0.4121268498340115,0.5084365167978281,0.5684291971313762,0.3990068193284411
25,0.4565406504653345,0.5707717640014541,0.45353217827182285,0.511178835666144,0.5867800242947261,0.47444002859609213,0.4159769468667529,0.404083136895403,0.4391835151837718,0.6445293197426294,0.4499365343301789,0.4809267103816213,0.4756991897893893,0.4203382901285089,0.4470286841499125,0.44676847094356664,0.44041725986853547,0.504083741707504,0.4138828929689225,0.5042119402725009,0.42671639374160597,0.6424895189302947,0.5739812282164142,0.4850006958939235,0.362440239704316,0.0,0.3741667903291409,0.5236524372379643,0.5050716374733226,0.4005572263489848,0.5172548572351836,0.6415401799359202,0.5533038905042412
26,0.41955070237045305,0.33672982129026435,0.3457059528847053,0.49897412347426245,0.5175075822917065,0.4095895190670975,0.3389252532164664,0.4175427261948657,0.3465572619176964,0.33317838623315177,0.41237395877816724,0.3219475655268911,0.5016381407759206,0.5328406490757067,0.5027223744692684,0.4652878894800927,0.3806802926512954,0.4155444342130397,0.3253921144454258,0.5361050863905685,0.4508782411718494,0.7486362747145845,0.3338220791121589,0.4105414501133339,0.3331038287414055,0.3741667903291409,0.0,0.4484725650390813,0.4181382141093879,0.32905356770378263,0.4645832833823339,0.42419828735933346,0.3752618602392997
27,0.39781717552604795,0.6150717303551809,0.43926926889953216,0.41914364222599365,0.45225552072845876,0.3043223328812363,0.3097264370065516,0.34942817535893256,0.2691473250996806,0.3940205395629556,0.6132293574929847,0.2339338325481216,0.4048708686563401,0.3673343936265477,0.48971736626506424,0.4107564464149799,0.3811463939770507,0.3074435593307351,0.5491838960713926,0.5334025123174665,0.5034669773672832,0.6079453877713186,0.42990692157768695,0.3859111253097952,0.48980376799379,0.5236524372379643,0.4484725650390813,0.0,0.49480743610718164,0.30654606137359597,0.4407411583490963,0.4286629526883574,0.565358875700385
28,0.371366978310502,0.4997014100258118,0.41484008012032303,0.5048134043065934,0.5304883620111471,0.37040421104745463,0.45429208147596617,0.34885885996807026,0.40983471997307724,0.39426354442499684,0.6092333495408576,0.5066233405197971,0.37213577369256007,0.46388213335372414,0.4525464065485022,0.45598728339356615,0.39788456887445406,0.40566623256998124,0.404502653289087,0.46774886271924526,0.5508693417937907,0.6391314437419264,0.4252582205664771,0.32424765154701213,0.460357302828915,0.5050716374733226,0.4181382141093879,0.49480743610718164,0.0,0.4326275320116605,0.4397811271407918,0.4902291525048833,0.522047921134806
29,0.5196319487960315,0.4626687290759314,0.4811923956974531,0.32641507491281885,0.5298696176313096,0.4570633449234052,0.3671602221417246,0.39823712392837557,0.26239661403145353,0.447733974261357,0.46597683526452,0.37539157083454927,0.40607394072740605,0.44456868293020807,0.38412505757415194,0.379094568924135,0.5046974819872196,0.46259521560507383,0.49473867473140404,0.5720535336471012,0.4249657867154606,0.6069181432182095,0.4021453621244054,0.5013432228752033,0.4121268498340115,0.4005572263489848,0.32905356770378263,0.30654606137359597,0.4326275320116605,0.0,0.27814278908092394,0.6123757804146145,0.5849514037076854
30,0.48130187388789275,0.564930539130227,0.5071252985629736,0.4420061156583621,0.46320971189991567,0.4662702411349846,0.5582047765611694,0.44135450262088843,0.4672472286825515,0.4209299979673993,0.5733252950925042,0.5063912438760074,0.45301448791387416,0.4890703973205096,0.3424621439825768,0.47960483593355735,0.5032736894999795,0.4835562389932298,0.41432508981639704,0.5735823402354634,0.42956178267214773,0.6426269696804093,0.5048523210852403,0.5862897304849275,0.5084365167978281,0.5172548572351836,0.4645832833823339,0.4407411583490963,0.4397811271407918,0.27814278908092394,0.0,0.5462143766572481,0.44655081058861823
31,0.375864152289959,0.5291448151294611,0.4734658131039886,0.6088705342816499,0.320091044381616,0.3867246335864688,0.4365367422271385,0.6093103910823048,0.6037588280066307,0.2598438389555298,0.6650952352254664,0.44045902070408627,0.6445247836518713,0.5723114068066274,0.6564281338141014,0.7049551607428561,0.3881532501702294,0.5395658356332393,0.5129192544884438,0.5948994467481306,0.5329630155240146,0.8084549995676313,0.31941394283416824,0.3550875605919123,0.5684291971313762,0.6415401799359202,0.42419828735933346,0.4286629526883574,0.4902291525048833,0.6123757804146145,0.5462143766572481,0.0,0.43554204232518284
32,0.3997468141342572,0.4417437424087981,0.35480319090224355,0.7589262885971823,0.34414643768192515,0.4882795694976265,0.5856921185279075,0.6013094469994156,0.68354294032715,0.3931054732543089,0.44573255021686475,0.4317218258902924,0.6310921228911948,0.6917083357003807,0.6757927772618875,0.6219307315900776,0.36566637225277604,0.48686218513860025,0.21210720784101447,0.6595523483233853,0.29092322479188165,0.9808198962444841,0.5732088687630462,0.5300357969562255,0.3990068193284411,0.5533038905042412,0.3752618602392997,0.565358875700385,0.522047921134806,0.5849514037076854,0.44655081058861823,0.43554204232518284,0.0
